indicatorId,geoUnit,year,type,subtype,value
25057,BGD,2019,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,BGD,2020,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
25057,BGD,2021,Source,Data sources,Source: UIS Dynamic template based on data provided by country
25057,BGD,2022,Source,Data sources,Source: UIS Dynamic template based on data provided by country
25057,BGD,2023,Source,Data sources,Source: UIS Dynamic template based on data provided by country
25057,BGD,2024,Source,Data sources,Source: UIS Dynamic template based on data provided by country
25057,BGR,2000,Data Status,Data reporting,NA
25057,BGR,2000,Source,Data sources,UIS Education Survey
25057,BGR,2001,Data Status,Data reporting,NA
25057,BGR,2001,Source,Data sources,UIS Education Survey
25057,BGR,2002,Data Status,Data reporting,NA
25057,BGR,2002,Source,Data sources,UIS Education Survey
25057,BGR,2003,Data Status,Data reporting,NA
25057,BGR,2003,Source,Data sources,UIS Education Survey
25057,BGR,2004,Data Status,Data reporting,NA
25057,BGR,2004,Source,Data sources,UIS Education Survey
25057,BGR,2005,Data Status,Data reporting,NA
25057,BGR,2005,Source,Data sources,UIS Education Survey
25057,BGR,2006,Data Status,Data reporting,NA
25057,BGR,2006,Source,Data sources,UIS Education Survey
25057,BGR,2007,Data Status,Data reporting,NA
25057,BGR,2007,Source,Data sources,UIS Education Survey
25057,BGR,2008,Data Status,Data reporting,NA
25057,BGR,2008,Source,Data sources,UIS Education Survey
25057,BGR,2009,Data Status,Data reporting,NA
25057,BGR,2009,Source,Data sources,UIS Education Survey
25057,BGR,2010,Data Status,Data reporting,NA
25057,BGR,2010,Source,Data sources,UIS Education Survey
25057,BGR,2011,Data Status,Data reporting,NA
25057,BGR,2011,Source,Data sources,UIS Education Survey
25057,BGR,2012,Data Status,Data reporting,NA
25057,BGR,2012,Source,Data sources,UIS Education Survey
25057,BGR,2013,Data Status,Data reporting,NA
