indicatorId,geoUnit,year,type,subtype,value
NERT.1.F.CP,AUS,2021,Source,Data sources,UIS Education Survey
NERT.1.F.CP,AUS,2022,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
NERT.1.F.CP,AUS,2022,Source,Data sources,UIS Education Survey
NERT.1.F.CP,AUS,2023,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
NERT.1.F.CP,AUS,2023,Source,Data sources,UIS Education Survey
NERT.1.F.CP,AUT,2000,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
NERT.1.F.CP,AUT,2000,Source,Data sources,UIS Education Survey
NERT.1.F.CP,AUT,2001,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
NERT.1.F.CP,AUT,2001,Source,Data sources,UIS Education Survey
NERT.1.F.CP,AUT,2002,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
NERT.1.F.CP,AUT,2002,Source,Data sources,UIS Education Survey
NERT.1.F.CP,AUT,2003,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
NERT.1.F.CP,AUT,2003,Source,Data sources,UIS Education Survey
NERT.1.F.CP,AUT,2004,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
NERT.1.F.CP,AUT,2004,Source,Data sources,UIS Education Survey
NERT.1.F.CP,AUT,2005,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
NERT.1.F.CP,AUT,2005,Source,Data sources,UIS Education Survey
NERT.1.F.CP,AUT,2006,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
NERT.1.F.CP,AUT,2006,Source,Data sources,UIS Education Survey
NERT.1.F.CP,AUT,2007,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
NERT.1.F.CP,AUT,2007,Source,Data sources,UIS Education Survey
NERT.1.F.CP,AUT,2008,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
NERT.1.F.CP,AUT,2008,Source,Data sources,UIS Education Survey
NERT.1.F.CP,AUT,2009,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
NERT.1.F.CP,AUT,2009,Source,Data sources,UIS Education Survey
NERT.1.F.CP,AUT,2010,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
