indicatorId,geoUnit,year,type,subtype,value
GER.1.F,NIU,2021,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1.F,NIU,2022,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1.F,NIU,2023,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1.F,NIU,2024,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1.F,NIU,2025,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1.F,NLD,2000,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.F,NLD,2000,Source,Data sources,UIS Education Survey
GER.1.F,NLD,2001,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.F,NLD,2001,Source,Data sources,UIS Education Survey
GER.1.F,NLD,2002,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.F,NLD,2002,Source,Data sources,UIS Education Survey
GER.1.F,NLD,2003,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.F,NLD,2003,Source,Data sources,UIS Education Survey
GER.1.F,NLD,2004,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.F,NLD,2004,Source,Data sources,UIS Education Survey
GER.1.F,NLD,2005,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.F,NLD,2005,Source,Data sources,UIS Education Survey
GER.1.F,NLD,2006,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.F,NLD,2006,Source,Data sources,UIS Education Survey
GER.1.F,NLD,2007,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.F,NLD,2007,Source,Data sources,UIS Education Survey
GER.1.F,NLD,2008,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.F,NLD,2008,Source,Data sources,UIS Education Survey
GER.1.F,NLD,2009,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.F,NLD,2009,Source,Data sources,UIS Education Survey
GER.1.F,NLD,2010,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.F,NLD,2010,Source,Data sources,UIS Education Survey
GER.1.F,NLD,2011,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.F,NLD,2011,Source,Data sources,UIS Education Survey
GER.1.F,NLD,2012,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.F,NLD,2012,Source,Data sources,UIS Education Survey
GER.1.F,NLD,2015,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.F,NLD,2015,Source,Data sources,UIS Education Survey
GER.1.F,NLD,2016,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.F,NLD,2016,Source,Data sources,UIS Education Survey
GER.1.F,NLD,2017,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.F,NLD,2017,Source,Data sources,UIS Education Survey
GER.1.F,NLD,2018,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.F,NLD,2018,Source,Data sources,UIS Education Survey
GER.1.F,NLD,2019,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.F,NLD,2019,Source,Data sources,UIS Education Survey
GER.1.F,NLD,2020,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.F,NLD,2020,Source,Data sources,UIS Education Survey
GER.1.F,NLD,2021,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.F,NLD,2021,Source,Data sources,UIS Education Survey
GER.1.F,NLD,2022,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.F,NLD,2022,Source,Data sources,UIS Education Survey
GER.1.F,NLD,2023,Source,Data sources,UIS Education Survey
GER.1.F,NOR,2000,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.F,NOR,2000,Source,Data sources,UIS Education Survey
GER.1.F,NOR,2001,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.F,NOR,2001,Source,Data sources,UIS Education Survey
GER.1.F,NOR,2002,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.F,NOR,2002,Source,Data sources,UIS Education Survey
GER.1.F,NOR,2003,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.F,NOR,2003,Source,Data sources,UIS Education Survey
GER.1.F,NOR,2004,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.F,NOR,2004,Source,Data sources,UIS Education Survey
GER.1.F,NOR,2005,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.F,NOR,2005,Source,Data sources,UIS Education Survey
GER.1.F,NOR,2006,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.F,NOR,2006,Source,Data sources,UIS Education Survey
GER.1.F,NOR,2007,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.F,NOR,2007,Source,Data sources,UIS Education Survey
GER.1.F,NOR,2008,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.F,NOR,2008,Source,Data sources,UIS Education Survey
GER.1.F,NOR,2009,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.F,NOR,2009,Source,Data sources,UIS Education Survey
GER.1.F,NOR,2010,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.F,NOR,2010,Source,Data sources,UIS Education Survey
GER.1.F,NOR,2011,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.F,NOR,2011,Source,Data sources,UIS Education Survey
GER.1.F,NOR,2012,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.F,NOR,2012,Source,Data sources,UIS Education Survey
GER.1.F,NOR,2013,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.F,NOR,2013,Source,Data sources,UIS Education Survey
GER.1.F,NOR,2014,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.F,NOR,2014,Source,Data sources,UIS Education Survey
GER.1.F,NOR,2015,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.F,NOR,2015,Source,Data sources,UIS Education Survey
GER.1.F,NOR,2016,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.F,NOR,2016,Source,Data sources,UIS Education Survey
GER.1.F,NOR,2017,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.F,NOR,2017,Source,Data sources,UIS Education Survey
GER.1.F,NOR,2018,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.F,NOR,2018,Source,Data sources,UIS Education Survey
GER.1.F,NOR,2019,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.F,NOR,2019,Source,Data sources,UIS Education Survey
GER.1.F,NOR,2020,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.F,NOR,2020,Source,Data sources,UIS Education Survey
GER.1.F,NOR,2021,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.F,NOR,2021,Source,Data sources,UIS Education Survey
GER.1.F,NOR,2022,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.F,NOR,2022,Source,Data sources,UIS Education Survey
GER.1.F,NOR,2023,Data Status,Data reporting,"POPULATION DATA: Eurostat, Population and Demography Database"
GER.1.F,NOR,2023,Source,Data sources,UIS Education Survey
GER.1.F,NPL,2000,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.F,NPL,2000,Source,Data sources,UIS Education Survey
GER.1.F,NPL,2001,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.F,NPL,2001,Source,Data sources,UIS Education Survey
GER.1.F,NPL,2002,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.F,NPL,2002,Source,Data sources,UIS Education Survey
GER.1.F,NPL,2003,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.F,NPL,2003,Source,Data sources,UIS Education Survey
GER.1.F,NPL,2004,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.F,NPL,2004,Source,Data sources,UIS Education Survey
GER.1.F,NPL,2005,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.F,NPL,2005,Source,Data sources,UIS Education Survey
GER.1.F,NPL,2006,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.F,NPL,2006,Source,Data sources,UIS Education Survey
GER.1.F,NPL,2007,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.F,NPL,2007,Source,Data sources,UIS Education Survey
GER.1.F,NPL,2008,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.F,NPL,2008,Source,Data sources,UIS Education Survey
GER.1.F,NPL,2009,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.F,NPL,2009,Source,Data sources,UIS Education Survey
GER.1.F,NPL,2010,Source,Data sources,Source: UIS Dynamic Template based on Education in Figures 2010 (https://moe.gov.np/assets/uploads/files/nepal_education_in_figure_2010.pdf)
GER.1.F,NPL,2011,Source,Data sources,Source: UIS Dynamic Template based on Education in Figures 2011 (https://moe.gov.np/article/236/nepal-education-in-figures-2011.html)
GER.1.F,NPL,2012,Source,Data sources,Source: UIS Dynamic Template based on Education in Figures 2012 (https://moe.gov.np/article/235/nepal-education-in-figures-2012.html)
GER.1.F,NPL,2013,Source,Data sources,Source: UIS Dynamic Template based on Education in Figures 2013 (https://moe.gov.np/article/234/nepal-education-in-figures-2013.html)
GER.1.F,NPL,2014,Source,Data sources,Source: UIS Dynamic Template based on Education in Figures 2014 (https://moe.gov.np/article/240/nepal-education-in-figures-2014.html)
GER.1.F,NPL,2015,Source,Data sources,Source: UIS Dynamic Template based on Education in Figures 2015 (http://www.moe.gov.np/article/520/nepal-education-in-figures-2015.html)
GER.1.F,NPL,2016,Source,Data sources,Source: UIS Dynamic Template based on Education in Figures 2016 (https://moe.gov.np/article/711/nepal-education-in-figure-2016.html)
GER.1.F,NPL,2017,Source,Data sources,Source: UIS Dynamic Template based on Education in Figures 2017 (https://moe.gov.np/assets/uploads/files/Education_in_Figures_2017.pdf)
GER.1.F,NPL,2019,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.F,NPL,2019,Source,Data sources,UIS Education Survey
GER.1.F,NPL,2020,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.F,NPL,2020,Source,Data sources,UIS Education Survey
GER.1.F,NPL,2021,Source,Data sources,Source: UIS Dynamic template based on data provided by country
GER.1.F,NPL,2022,Source,Data sources,Source: UIS Dynamic template based on data provided by country
GER.1.F,NPL,2023,Source,Data sources,Source: UIS Dynamic template based on data provided by country
GER.1.F,NPL,2024,Source,Data sources,Source: UIS Dynamic template based on data provided by country
GER.1.F,NPL,2025,Source,Data sources,Source: UIS Dynamic Template based on
GER.1.F,NRU,2000,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.F,NRU,2000,Source,Data sources,UIS Education Survey
GER.1.F,NRU,2001,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.F,NRU,2001,Source,Data sources,UIS Education Survey
GER.1.F,NRU,2002,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.F,NRU,2002,Source,Data sources,UIS Education Survey
GER.1.F,NRU,2003,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.F,NRU,2003,Source,Data sources,UIS Education Survey
GER.1.F,NRU,2004,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.F,NRU,2004,Source,Data sources,UIS Education Survey
GER.1.F,NRU,2005,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.F,NRU,2005,Source,Data sources,UIS Education Survey
GER.1.F,NRU,2006,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.F,NRU,2006,Source,Data sources,UIS Education Survey
GER.1.F,NRU,2007,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.F,NRU,2007,Source,Data sources,UIS Education Survey
GER.1.F,NRU,2008,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.F,NRU,2008,Source,Data sources,UIS Education Survey
GER.1.F,NRU,2012,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.F,NRU,2012,Source,Data sources,UIS Education Survey
GER.1.F,NRU,2014,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.F,NRU,2014,Source,Data sources,UIS Education Survey
GER.1.F,NRU,2015,Source,Data sources,Source: UIS Dynamic Template based on Education StatisticsDigest 2015 (https://sdd.spc.int/digital_library/nauru-2015-education-digest)
GER.1.F,NRU,2016,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.F,NRU,2016,Source,Data sources,UIS Education Survey
GER.1.F,NRU,2019,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.F,NRU,2019,Source,Data sources,UIS Education Survey
GER.1.F,NRU,2020,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.F,NRU,2020,Source,Data sources,UIS Education Survey
GER.1.F,NRU,2022,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.F,NRU,2022,Source,Data sources,UIS Education Survey
GER.1.F,NRU,2023,Source,Data sources,Source: UIS Dynamic Template based on
GER.1.F,NRU,2024,Source,Data sources,Source: UIS Dynamic Template based on
GER.1.F,NRU,2025,Source,Data sources,Source: UIS Dynamic Template based on
GER.1.F,NZL,2000,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.F,NZL,2000,Source,Data sources,UIS Education Survey
GER.1.F,NZL,2001,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.F,NZL,2001,Source,Data sources,UIS Education Survey
GER.1.F,NZL,2002,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.F,NZL,2002,Source,Data sources,UIS Education Survey
GER.1.F,NZL,2003,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.F,NZL,2003,Source,Data sources,UIS Education Survey
GER.1.F,NZL,2004,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.F,NZL,2004,Source,Data sources,UIS Education Survey
GER.1.F,NZL,2005,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.F,NZL,2005,Source,Data sources,UIS Education Survey
GER.1.F,NZL,2006,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.F,NZL,2006,Source,Data sources,UIS Education Survey
GER.1.F,NZL,2007,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.F,NZL,2007,Source,Data sources,UIS Education Survey
GER.1.F,NZL,2008,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.F,NZL,2008,Source,Data sources,UIS Education Survey
GER.1.F,NZL,2009,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.F,NZL,2009,Source,Data sources,UIS Education Survey
GER.1.F,NZL,2010,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.F,NZL,2010,Source,Data sources,UIS Education Survey
GER.1.F,NZL,2011,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.F,NZL,2011,Source,Data sources,UIS Education Survey
GER.1.F,NZL,2012,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.F,NZL,2012,Source,Data sources,UIS Education Survey
GER.1.F,NZL,2013,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.F,NZL,2013,Source,Data sources,UIS Education Survey
GER.1.F,NZL,2014,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.F,NZL,2014,Source,Data sources,UIS Education Survey
GER.1.F,NZL,2015,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.F,NZL,2015,Source,Data sources,UIS Education Survey
GER.1.F,NZL,2016,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.F,NZL,2016,Source,Data sources,UIS Education Survey
GER.1.F,NZL,2017,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.F,NZL,2017,Source,Data sources,UIS Education Survey
GER.1.F,NZL,2018,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.F,NZL,2018,Source,Data sources,UIS Education Survey
GER.1.F,NZL,2019,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.F,NZL,2019,Source,Data sources,UIS Education Survey
GER.1.F,NZL,2020,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.F,NZL,2020,Source,Data sources,UIS Education Survey
GER.1.F,NZL,2021,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.F,NZL,2021,Source,Data sources,UIS Education Survey
GER.1.F,NZL,2022,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.F,NZL,2022,Source,Data sources,UIS Education Survey
GER.1.F,NZL,2023,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.F,NZL,2023,Source,Data sources,UIS Education Survey
GER.1.F,OMN,2000,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.F,OMN,2000,Source,Data sources,UIS Education Survey
GER.1.F,OMN,2001,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.F,OMN,2001,Source,Data sources,UIS Education Survey
GER.1.F,OMN,2002,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.F,OMN,2002,Source,Data sources,UIS Education Survey
GER.1.F,OMN,2003,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.F,OMN,2003,Source,Data sources,UIS Education Survey
GER.1.F,OMN,2005,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.F,OMN,2005,Source,Data sources,UIS Education Survey
GER.1.F,OMN,2006,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.F,OMN,2006,Source,Data sources,UIS Education Survey
GER.1.F,OMN,2007,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.F,OMN,2007,Source,Data sources,UIS Education Survey
GER.1.F,OMN,2008,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.F,OMN,2008,Source,Data sources,UIS Education Survey
GER.1.F,OMN,2009,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.F,OMN,2009,Source,Data sources,UIS Education Survey
GER.1.F,OMN,2011,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1.F,OMN,2012,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1.F,OMN,2013,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.F,OMN,2013,Source,Data sources,UIS Education Survey
GER.1.F,OMN,2014,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.F,OMN,2014,Source,Data sources,UIS Education Survey
GER.1.F,OMN,2015,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.F,OMN,2015,Source,Data sources,UIS Education Survey
GER.1.F,OMN,2016,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.F,OMN,2016,Source,Data sources,UIS Education Survey
GER.1.F,OMN,2017,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.F,OMN,2017,Source,Data sources,UIS Education Survey
GER.1.F,OMN,2018,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.F,OMN,2018,Source,Data sources,UIS Education Survey
GER.1.F,OMN,2019,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.F,OMN,2019,Source,Data sources,UIS Education Survey
GER.1.F,OMN,2020,Data Status,Data reporting,POPULATION DATA: National population in UIS Education Survey
GER.1.F,OMN,2020,Source,Data sources,UIS Education Survey
GER.1.F,OMN,2021,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1.F,OMN,2022,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1.F,PAK,2000,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.F,PAK,2000,Source,Data sources,UIS Education Survey
GER.1.F,PAK,2001,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.F,PAK,2001,Source,Data sources,UIS Education Survey
GER.1.F,PAK,2002,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.F,PAK,2002,Source,Data sources,UIS Education Survey
GER.1.F,PAK,2003,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.F,PAK,2003,Source,Data sources,UIS Education Survey
GER.1.F,PAK,2004,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.F,PAK,2004,Source,Data sources,UIS Education Survey
GER.1.F,PAK,2005,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.F,PAK,2005,Source,Data sources,UIS Education Survey
GER.1.F,PAK,2006,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.F,PAK,2006,Source,Data sources,UIS Education Survey
GER.1.F,PAK,2007,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.F,PAK,2007,Source,Data sources,UIS Education Survey
GER.1.F,PAK,2008,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.F,PAK,2008,Source,Data sources,UIS Education Survey
GER.1.F,PAK,2009,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.F,PAK,2009,Source,Data sources,UIS Education Survey
GER.1.F,PAK,2010,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1.F,PAK,2011,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1.F,PAK,2012,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1.F,PAK,2013,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1.F,PAK,2014,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1.F,PAK,2015,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1.F,PAK,2016,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1.F,PAK,2017,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1.F,PAK,2018,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1.F,PAK,2019,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1.F,PAK,2021,Source,Data sources,Source: UIS Dynamic template based on data provided by country
GER.1.F,PAK,2022,Source,Data sources,Source: UIS Dynamic template based on data provided by country
GER.1.F,PAK,2023,Source,Data sources,Source: UIS Dynamic template based on data provided by country
GER.1.F,PAK,2024,Source,Data sources,Source: UIS Dynamic template based on data provided by country
GER.1.F,PAN,2000,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.F,PAN,2000,Source,Data sources,UIS Education Survey
GER.1.F,PAN,2001,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.F,PAN,2001,Source,Data sources,UIS Education Survey
GER.1.F,PAN,2002,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.F,PAN,2002,Source,Data sources,UIS Education Survey
GER.1.F,PAN,2003,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.F,PAN,2003,Source,Data sources,UIS Education Survey
GER.1.F,PAN,2004,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.F,PAN,2004,Source,Data sources,UIS Education Survey
GER.1.F,PAN,2005,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.F,PAN,2005,Source,Data sources,UIS Education Survey
GER.1.F,PAN,2006,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.F,PAN,2006,Source,Data sources,UIS Education Survey
GER.1.F,PAN,2007,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.F,PAN,2007,Source,Data sources,UIS Education Survey
GER.1.F,PAN,2008,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.F,PAN,2008,Source,Data sources,UIS Education Survey
GER.1.F,PAN,2009,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.F,PAN,2009,Source,Data sources,UIS Education Survey
GER.1.F,PAN,2010,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1.F,PAN,2011,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1.F,PAN,2012,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1.F,PAN,2013,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1.F,PAN,2014,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1.F,PAN,2015,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1.F,PAN,2016,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1.F,PAN,2017,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1.F,PAN,2019,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1.F,PAN,2020,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1.F,PAN,2021,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1.F,PAN,2022,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1.F,PAN,2023,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
GER.1.F,PER,2000,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.F,PER,2000,Source,Data sources,UIS Education Survey
GER.1.F,PER,2001,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.F,PER,2001,Source,Data sources,UIS Education Survey
GER.1.F,PER,2002,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.F,PER,2002,Source,Data sources,UIS Education Survey
GER.1.F,PER,2003,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.F,PER,2003,Source,Data sources,UIS Education Survey
GER.1.F,PER,2004,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.F,PER,2004,Source,Data sources,UIS Education Survey
GER.1.F,PER,2005,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
GER.1.F,PER,2005,Source,Data sources,UIS Education Survey
